# z    h0he0    h0he1    h0he2    h0he3    h0he4    h0he5    h0he6    h1he0    h1he1    h1he2    h1he3    h1he4    h1he5    h1he6
4.980000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.970000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.960000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.950000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.940000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.930000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.920000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.910000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.900000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.890000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.880000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.870000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.860000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.850000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.840000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.830000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.820000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.810000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.800000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.790000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.780000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.770000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.760000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.750000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.740000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.730000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.720000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.710000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.700000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.690000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.680000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.670000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.660000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.650000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.640000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.630000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.620000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.610000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.600000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.590000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.580000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.570000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.560000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.550000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.540000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.530000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.520000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.510000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.500000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.490000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.480000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.470000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.460000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.450000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.440000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.430000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.420000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.410000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.400000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.390000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.380000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.370000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.360000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.350000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.340000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.330000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.320000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.310000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.300000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.290000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.280000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.270000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.260000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.250000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.240000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.230000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
4.220000000000000000e+03 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00 1.083930796026985499e+00
